BusStopCode,Direction,Distance,Operator,ServiceNo,StopSequence
63011,1,22.9,SBST,107M,62
63021,1,23.4,SBST,107M,63
63031,1,24,SBST,107M,64
63041,1,24.3,SBST,107M,65
63051,1,24.5,SBST,107M,66
63349,1,25,SBST,107M,67
63359,1,25.5,SBST,107M,68
64399,1,25.8,SBST,107M,69
64009,1,26.3,SBST,107M,70
66009,1,0,SBST,109,1
66361,1,0.6,SBST,109,2
66041,1,1.1,SBST,109,3
66051,1,1.4,SBST,109,4
63361,1,1.8,SBST,109,5
63181,1,2.2,SBST,109,6
63191,1,2.6,SBST,109,7
63201,1,2.8,SBST,109,8
63211,1,3.1,SBST,109,9
64101,1,3.6,SBST,109,10
64491,1,4.2,SBST,109,11
64481,1,4.4,SBST,109,12
64471,1,4.7,SBST,109,13
64601,1,4.9,SBST,109,14
64611,1,5.2,SBST,109,15
64469,1,5.4,SBST,109,16
64629,1,5.8,SBST,109,17
67459,1,6,SBST,109,18
67469,1,6.3,SBST,109,19
67279,1,6.6,SBST,109,20
67449,1,7,SBST,109,21
67419,1,7.3,SBST,109,22
67599,1,7.6,SBST,109,23
65199,1,9.1,SBST,109,24
77339,1,13.1,SBST,109,25
77289,1,13.6,SBST,109,26
77239,1,13.9,SBST,109,27
77249,1,14.2,SBST,109,28
78049,1,14.5,SBST,109,29
77019,1,14.7,SBST,109,30
77029,1,15.1,SBST,109,31
77039,1,15.5,SBST,109,32
77049,1,15.9,SBST,109,33
77059,1,16.3,SBST,109,34
78069,1,16.6,SBST,109,35
78059,1,17,SBST,109,36
98111,1,17.5,SBST,109,37
98109,1,17.7,SBST,109,38
98031,1,18.1,SBST,109,39
98041,1,18.4,SBST,109,40
98231,1,18.7,SBST,109,41
98051,1,19,SBST,109,42
98061,1,19.6,SBST,109,43
98071,1,20,SBST,109,44
99011,1,20.4,SBST,109,45
99021,1,20.8,SBST,109,46
99031,1,21.1,SBST,109,47
99041,1,21.5,SBST,109,48
99139,1,21.8,SBST,109,49
99009,1,22.1,SBST,109,50
99009,2,0,SBST,109,1
99131,2,0.2,SBST,109,2
99049,2,0.5,SBST,109,3
99039,2,0.9,SBST,109,4
99029,2,1.2,SBST,109,5
99019,2,1.6,SBST,109,6
98079,2,2.2,SBST,109,7
98069,2,2.6,SBST,109,8
98059,2,3,SBST,109,9
98239,2,3.3,SBST,109,10
98049,2,3.6,SBST,109,11
98039,2,4,SBST,109,12
98101,2,4.5,SBST,109,13
98119,2,4.7,SBST,109,14
78051,2,5.2,SBST,109,15
78061,2,5.6,SBST,109,16
77051,2,6,SBST,109,17
77041,2,6.4,SBST,109,18
77031,2,6.8,SBST,109,19
77021,2,7.1,SBST,109,20
77011,2,7.5,SBST,109,21
77241,2,7.8,SBST,109,22
77231,2,8.1,SBST,109,23
77281,2,8.4,SBST,109,24
77331,2,8.8,SBST,109,25
65191,2,12.9,SBST,109,26
67591,2,14.2,SBST,109,27
67411,2,14.6,SBST,109,28
67441,2,14.9,SBST,109,29
67271,2,15.4,SBST,109,30
67461,2,15.7,SBST,109,31
67451,2,16.1,SBST,109,32
64621,2,16.3,SBST,109,33
64461,2,16.6,SBST,109,34
64619,2,16.9,SBST,109,35
64609,2,17.1,SBST,109,36
64479,2,17.4,SBST,109,37
64489,2,17.7,SBST,109,38
64499,2,18,SBST,109,39
64109,2,18.4,SBST,109,40
63219,2,18.8,SBST,109,41
63209,2,19.1,SBST,109,42
63199,2,19.5,SBST,109,43
63189,2,19.8,SBST,109,44
63179,2,20,SBST,109,45
63369,2,20.4,SBST,109,46
66059,2,20.8,SBST,109,47
66049,2,21.2,SBST,109,48
66369,2,21.5,SBST,109,49
66389,2,22,SBST,109,50
66009,2,22.1,SBST,109,51
66009,1,0,SBST,109A,1
66361,1,0.6,SBST,109A,2
66041,1,1.1,SBST,109A,3
66051,1,1.4,SBST,109A,4
63361,1,1.8,SBST,109A,5
63181,1,2.2,SBST,109A,6
63191,1,2.6,SBST,109A,7
63201,1,2.8,SBST,109A,8
63211,1,3.1,SBST,109A,9
64101,1,3.6,SBST,109A,10
64491,1,4.2,SBST,109A,11
64481,1,4.4,SBST,109A,12
64471,1,4.7,SBST,109A,13
64601,1,4.9,SBST,109A,14
64611,1,5.2,SBST,109A,15
85049,1,0,SBST,10e,1
85039,1,0.3,SBST,10e,2
85029,1,0.5,SBST,10e,3
85019,1,0.7,SBST,10e,4
94079,1,1,SBST,10e,5
94069,1,1.6,SBST,10e,6
94059,1,1.9,SBST,10e,7
94049,1,2.3,SBST,10e,8
94089,1,2.5,SBST,10e,9
94039,1,2.8,SBST,10e,10
94029,1,3.2,SBST,10e,11
94019,1,3.4,SBST,10e,12
93099,1,3.8,SBST,10e,13
93089,1,4.3,SBST,10e,14
93079,1,4.6,SBST,10e,15
93069,1,4.9,SBST,10e,16
93059,1,5.3,SBST,10e,17
92159,1,5.6,SBST,10e,18
92149,1,5.9,SBST,10e,19
92139,1,6.2,SBST,10e,20
92129,1,6.7,SBST,10e,21
92119,1,7.2,SBST,10e,22
92109,1,7.4,SBST,10e,23
92099,1,7.7,SBST,10e,24
80159,1,13.6,SBST,10e,25
2119,1,14.1,SBST,10e,26
3019,1,15.1,SBST,10e,27
3059,1,15.4,SBST,10e,28
3129,1,15.8,SBST,10e,29
3217,1,16.1,SBST,10e,30
3222,2,0,SBST,10e,1
3111,2,0.7,SBST,10e,2
3071,2,1,SBST,10e,3
3031,2,1.3,SBST,10e,4
3011,2,1.9,SBST,10e,5
80151,2,3.2,SBST,10e,7
92091,2,9.1,SBST,10e,8
92101,2,9.4,SBST,10e,9
92111,2,9.6,SBST,10e,10
92121,2,10.1,SBST,10e,11
92131,2,10.6,SBST,10e,12
92141,2,11,SBST,10e,13
92151,2,11.2,SBST,10e,14
93051,2,11.5,SBST,10e,15
93061,2,11.9,SBST,10e,16
93071,2,12.3,SBST,10e,17
93081,2,12.7,SBST,10e,18
93091,2,13,SBST,10e,19
94011,2,13.4,SBST,10e,20
94021,2,13.8,SBST,10e,21
94031,2,14.1,SBST,10e,22
94041,2,14.5,SBST,10e,23
94051,2,14.9,SBST,10e,24
94061,2,15.4,SBST,10e,25
94071,2,15.9,SBST,10e,26
85021,2,16.3,SBST,10e,27
85031,2,16.7,SBST,10e,28
85041,2,16.9,SBST,10e,29
80009,1,0,SBST,11,1
80051,1,0.3,SBST,11,2
80119,1,0.9,SBST,11,3
80149,1,1.5,SBST,11,4
80189,1,2.1,SBST,11,5
80179,1,2.9,SBST,11,6
80199,1,3.2,SBST,11,7
80191,1,3.3,SBST,11,8
90039,1,4.4,SBST,11,9
90029,1,4.9,SBST,11,10
90019,1,5.1,SBST,11,11
90079,1,5.5,SBST,11,12
90011,1,5.8,SBST,11,13
90021,1,6,SBST,11,14
90031,1,6.5,SBST,11,15
80199,1,7.6,SBST,11,16
80191,1,7.7,SBST,11,17
80171,1,8,SBST,11,18
80181,1,8.7,SBST,11,19
80141,1,9.1,SBST,11,20
80111,1,9.7,SBST,11,21
80049,1,10.1,SBST,11,22
80009,1,10.5,SBST,11,23
67759,1,0,SMRT,110,1
67191,1,0.4,SMRT,110,2
67349,1,0.7,SMRT,110,3
67359,1,1.3,SMRT,110,4
67369,1,1.5,SMRT,110,5
67379,1,1.9,SMRT,110,6
67761,1,2.2,SMRT,110,7
67319,1,2.5,SMRT,110,8
67429,1,2.8,SMRT,110,9
67599,1,3.2,SMRT,110,10
65199,1,4.7,SMRT,110,11
95151,1,16.2,SMRT,110,12
95011,1,16.7,SMRT,110,13
95109,1,18.1,SMRT,110,14
95029,1,18.9,SMRT,110,15
95129,1,19.7,SMRT,110,16
95019,1,20.8,SMRT,110,17
95209,1,22.3,SMRT,110,18
95159,1,23.7,SMRT,110,19
65191,1,35.4,SMRT,110,20
67591,1,36.7,SMRT,110,21
67421,1,37.2,SMRT,110,22
67311,1,37.5,SMRT,110,23
67769,1,37.8,SMRT,110,24
67371,1,38.2,SMRT,110,25
67361,1,38.6,SMRT,110,26
67351,1,38.9,SMRT,110,27
67341,1,39.4,SMRT,110,28
67199,1,39.7,SMRT,110,29
67759,1,40,SMRT,110,30
11009,1,0,SBST,111,1
11359,1,0.2,SBST,111,2
11189,1,0.6,SBST,111,3
11179,1,0.8,SBST,111,4
11169,1,1.4,SBST,111,5
11159,1,2.2,SBST,111,6
11149,1,2.6,SBST,111,7
11139,1,2.9,SBST,111,8
10299,1,3.4,SBST,111,9
10289,1,3.7,SBST,111,10
10321,1,4.1,SBST,111,11
13031,1,4.7,SBST,111,12
13041,1,5.2,SBST,111,13
13201,1,5.6,SBST,111,14
9159,1,6.1,SBST,111,15
9169,1,6.4,SBST,111,16
9179,1,6.7,SBST,111,17
9048,1,7.2,SBST,111,18
9038,1,7.8,SBST,111,19
8138,1,8.2,SBST,111,20
8057,1,8.6,SBST,111,21
8069,1,9.1,SBST,111,22
4179,1,9.4,SBST,111,23
2049,1,9.8,SBST,111,24
2151,1,10.4,SBST,111,25
2161,1,11.1,SBST,111,26
2171,1,11.4,SBST,111,27
2051,1,11.8,SBST,111,28
2061,1,12.1,SBST,111,29
4111,1,12.8,SBST,111,30
4121,1,13.2,SBST,111,31
8041,1,13.5,SBST,111,32
8031,1,13.8,SBST,111,33
8111,1,14.3,SBST,111,34
8121,1,14.6,SBST,111,35
9059,1,14.9,SBST,111,36
9022,1,15.4,SBST,111,37
9111,1,15.9,SBST,111,38
9121,1,16.2,SBST,111,39
9131,1,16.8,SBST,111,40
13209,1,17,SBST,111,41
13049,1,17.3,SBST,111,42
13039,1,17.8,SBST,111,43
10329,1,18.5,SBST,111,44
10281,1,18.8,SBST,111,45
10291,1,19.2,SBST,111,46
11131,1,19.7,SBST,111,47
11141,1,19.9,SBST,111,48
11151,1,20.5,SBST,111,49
11161,1,21.1,SBST,111,50
11171,1,21.6,SBST,111,51
11181,1,22,SBST,111,52
11351,1,22.5,SBST,111,53
11009,1,22.8,SBST,111,54
64009,1,0,SBST,112,1
64041,1,0.7,SBST,112,2
64051,1,1.1,SBST,112,3
64329,1,1.5,SBST,112,4
64319,1,1.8,SBST,112,5
64309,1,2.1,SBST,112,6
64239,1,2.5,SBST,112,7
64209,1,3,SBST,112,8
63139,1,3.3,SBST,112,9
63239,1,3.9,SBST,112,10
63229,1,4.2,SBST,112,11
63031,1,4.9,SBST,112,12
63041,1,5.2,SBST,112,13
63051,1,5.4,SBST,112,14
63349,1,5.9,SBST,112,15
63339,1,6.5,SBST,112,16
63329,1,6.8,SBST,112,17
63391,1,7.2,SBST,112,18
63381,1,7.5,SBST,112,19
63371,1,7.9,SBST,112,20
64411,1,8.2,SBST,112,21
64479,1,8.5,SBST,112,22
64489,1,8.8,SBST,112,23
64509,1,9.1,SBST,112,24
64519,1,9.5,SBST,112,25
64471,1,9.9,SBST,112,26
64419,1,10.3,SBST,112,27
63379,1,10.6,SBST,112,28
63389,1,11,SBST,112,29
63399,1,11.3,SBST,112,30
63321,1,11.5,SBST,112,31
63331,1,11.9,SBST,112,32
63341,1,12.3,SBST,112,33
63059,1,12.8,SBST,112,34
63049,1,13.2,SBST,112,35
63039,1,13.6,SBST,112,36
63221,1,14.3,SBST,112,37
63231,1,14.6,SBST,112,38
63131,1,15.1,SBST,112,39
64201,1,15.5,SBST,112,40
64231,1,16,SBST,112,41
64301,1,16.4,SBST,112,42
64311,1,16.7,SBST,112,43
64321,1,17,SBST,112,44
64059,1,17.3,SBST,112,45
64049,1,17.6,SBST,112,46
64009,1,18.3,SBST,112,47
64009,1,0,SBST,112A,1
64041,1,0.7,SBST,112A,2
64051,1,1.1,SBST,112A,3
64329,1,1.5,SBST,112A,4
64319,1,1.8,SBST,112A,5
64309,1,2.1,SBST,112A,6
64239,1,2.5,SBST,112A,7
64209,1,3,SBST,112A,8
63139,1,3.3,SBST,112A,9
63239,1,3.9,SBST,112A,10
63229,1,4.2,SBST,112A,11
63031,1,4.9,SBST,112A,12
64009,1,0,SBST,113,1
64041,1,0.7,SBST,113,2
64051,1,1.1,SBST,113,3
64071,1,1.6,SBST,113,4
64039,1,2.1,SBST,113,5
64371,1,2.5,SBST,113,6
64381,1,2.8,SBST,113,7
64391,1,3.1,SBST,113,8
63351,1,3.4,SBST,113,9
63341,1,3.8,SBST,113,10
63059,1,4.3,SBST,113,11
63049,1,4.7,SBST,113,12
63039,1,5.1,SBST,113,13
63221,1,5.8,SBST,113,14
63231,1,6.1,SBST,113,15
63261,1,6.3,SBST,113,16
63271,1,6.6,SBST,113,17
63281,1,6.9,SBST,113,18
63291,1,7.3,SBST,113,19
63301,1,7.6,SBST,113,20
62221,1,7.9,SBST,113,21
62219,1,8.3,SBST,113,22
62059,1,8.7,SBST,113,23
62229,1,9.1,SBST,113,24
63309,1,9.5,SBST,113,25
63299,1,9.8,SBST,113,26
63289,1,10.1,SBST,113,27
63279,1,10.4,SBST,113,28
63269,1,10.7,SBST,113,29
63239,1,10.9,SBST,113,30
63229,1,11.2,SBST,113,31
63031,1,11.9,SBST,113,32
63041,1,12.2,SBST,113,33
63051,1,12.4,SBST,113,34
63349,1,12.9,SBST,113,35
63359,1,13.4,SBST,113,36
64399,1,13.7,SBST,113,37
64389,1,14.1,SBST,113,38
64379,1,14.4,SBST,113,39
64031,1,14.7,SBST,113,40
64079,1,15.2,SBST,113,41
64059,1,15.7,SBST,113,42
64049,1,16,SBST,113,43
64009,1,16.7,SBST,113,44
63039,1,0,SBST,113A,1
63221,1,0.7,SBST,113A,2
63231,1,1,SBST,113A,3
63261,1,1.2,SBST,113A,4
63271,1,1.5,SBST,113A,5
63281,1,1.8,SBST,113A,6
63291,1,2.2,SBST,113A,7
63301,1,2.5,SBST,113A,8
62221,1,2.8,SBST,113A,9
62219,1,3.2,SBST,113A,10
62059,1,3.6,SBST,113A,11
62229,1,4,SBST,113A,12
63309,1,4.4,SBST,113A,13
63299,1,4.7,SBST,113A,14
63289,1,5,SBST,113A,15
63279,1,5.3,SBST,113A,16
63269,1,5.6,SBST,113A,17
63239,1,5.8,SBST,113A,18
63229,1,6.1,SBST,113A,19
63031,1,6.8,SBST,113A,20
63221,1,0,SBST,115,1
63231,1,0.3,SBST,115,2
63261,1,0.5,SBST,115,3
63271,1,0.8,SBST,115,4
63281,1,1.1,SBST,115,5
63099,1,1.5,SBST,115,6
63089,1,1.9,SBST,115,7
63079,1,2.3,SBST,115,8
63241,1,2.8,SBST,115,9
63059,1,3.2,SBST,115,10
63049,1,3.6,SBST,115,11
63039,1,4,SBST,115,12
63221,1,4.7,SBST,115,13
64009,1,0,SBST,116,1
64551,1,0.3,SBST,116,2
64529,1,0.5,SBST,116,3
64339,1,0.8,SBST,116,4
64411,1,1.1,SBST,116,5
64479,1,1.4,SBST,116,6
64489,1,1.7,SBST,116,7
64499,1,2,SBST,116,8
66439,1,2.4,SBST,116,9
66429,1,3,SBST,116,10
66101,1,3.5,SBST,116,11
63219,1,4,SBST,116,12
63209,1,4.3,SBST,116,13
63199,1,4.7,SBST,116,14
63189,1,5,SBST,116,15
63179,1,5.2,SBST,116,16
63369,1,5.6,SBST,116,17
66379,1,6,SBST,116,18
66359,1,6.3,SBST,116,19
62141,1,6.6,SBST,116,20
63141,1,7,SBST,116,21
63361,1,7.5,SBST,116,22
63181,1,7.9,SBST,116,23
63191,1,8.3,SBST,116,24
63201,1,8.5,SBST,116,25
63211,1,8.8,SBST,116,26
66109,1,9.1,SBST,116,27
66421,1,9.9,SBST,116,28
66431,1,10.3,SBST,116,29
64491,1,10.9,SBST,116,30
64481,1,11.1,SBST,116,31
64471,1,11.4,SBST,116,32
64419,1,11.8,SBST,116,33
64331,1,12.2,SBST,116,34
64521,1,12.5,SBST,116,35
64559,1,12.7,SBST,116,36
64009,1,13,SBST,116,37
66439,1,0,SBST,116A,1
66429,1,0.6,SBST,116A,2
66101,1,1.1,SBST,116A,3
63219,1,1.6,SBST,116A,4
63209,1,1.9,SBST,116A,5
63199,1,2.3,SBST,116A,6
63189,1,2.6,SBST,116A,7
63179,1,2.8,SBST,116A,8
63369,1,3.2,SBST,116A,9
66379,1,3.6,SBST,116A,10
66359,1,3.9,SBST,116A,11
65009,1,0,SBST,117,1
65259,1,0.4,SBST,117,2
65409,1,0.7,SBST,117,3
65141,1,1.1,SBST,117,4
65431,1,1.3,SBST,117,5
68111,1,4.5,SBST,117,6
68061,1,5.1,SBST,117,7
68091,1,5.7,SBST,117,8
68081,1,6,SBST,117,9
68101,1,6.5,SBST,117,10
68121,1,6.9,SBST,117,11
68161,1,7.4,SBST,117,12
68131,1,8.2,SBST,117,13
68141,1,8.7,SBST,117,14
68151,1,9.1,SBST,117,15
68171,1,10.9,SBST,117,16
59779,1,11.4,SBST,117,17
59789,1,11.6,SBST,117,18
59479,1,12,SBST,117,19
59759,1,12.4,SBST,117,20
59749,1,12.8,SBST,117,21
59739,1,13.1,SBST,117,22
59509,1,13.6,SBST,117,23
59729,1,14.1,SBST,117,24
59031,1,14.9,SBST,117,25
59041,1,15.3,SBST,117,26
59051,1,15.7,SBST,117,27
59061,1,16.4,SBST,117,28
59079,1,16.8,SBST,117,29
59091,1,17.1,SBST,117,30
59251,1,17.7,SBST,117,31
59521,1,18.2,SBST,117,32
58549,1,18.5,SBST,117,33
58261,1,19.1,SBST,117,34
58339,1,19.5,SBST,117,35
58211,1,20,SBST,117,36
58251,1,20.3,SBST,117,37
58009,1,20.7,SBST,117,38
58009,2,0,SBST,117,1
58259,2,0.5,SBST,117,2
58219,2,0.8,SBST,117,3
58331,2,1.3,SBST,117,4
58269,2,1.8,SBST,117,5
58541,2,2.4,SBST,117,6
59529,2,2.7,SBST,117,7
59259,2,3.1,SBST,117,8
59099,2,3.6,SBST,117,9
59073,2,4.1,SBST,117,10
59069,2,4.3,SBST,117,11
59059,2,5,SBST,117,12
59049,2,5.5,SBST,117,13
59039,2,5.9,SBST,117,14
59721,2,6.7,SBST,117,15
59501,2,7.2,SBST,117,16
59731,2,7.6,SBST,117,17
59741,2,8,SBST,117,18
59751,2,8.3,SBST,117,19
59471,2,8.8,SBST,117,20
59781,2,9.1,SBST,117,21
59771,2,9.2,SBST,117,22
68179,2,9.8,SBST,117,23
68159,2,11.5,SBST,117,24
68149,2,12.1,SBST,117,25
68139,2,12.4,SBST,117,26
68169,2,13.2,SBST,117,27
68129,2,13.7,SBST,117,28
68109,2,14.1,SBST,117,29
68089,2,14.5,SBST,117,30
68099,2,14.8,SBST,117,31
68069,2,15.4,SBST,117,32
68119,2,16,SBST,117,33
65439,2,18.8,SBST,117,34
65149,2,19.2,SBST,117,35
65401,2,19.5,SBST,117,36
65009,2,20.2,SBST,117,37
59479,1,0,SBST,117A,1
59759,1,0.4,SBST,117A,2
59749,1,0.8,SBST,117A,3
59739,1,1.1,SBST,117A,4
59509,1,1.6,SBST,117A,5
59729,1,2.1,SBST,117A,6
59031,1,2.9,SBST,117A,7
59041,1,3.3,SBST,117A,8
58009,1,0,SBST,117B,1
58259,1,0.5,SBST,117B,2
58219,1,0.8,SBST,117B,3
58331,1,1.3,SBST,117B,4
58269,1,1.8,SBST,117B,5
58541,1,2.4,SBST,117B,6
59529,1,2.7,SBST,117B,7
59259,1,3.1,SBST,117B,8
59099,1,3.6,SBST,117B,9
59073,1,4.1,SBST,117B,10
65009,1,0,GAS,118,1
65259,1,0.4,GAS,118,2
65409,1,0.7,GAS,118,3
65141,1,1.1,GAS,118,4
65431,1,1.3,GAS,118,5
65199,1,2.6,GAS,118,6
75359,1,6.6,GAS,118,7
75369,1,7,GAS,118,8
75319,1,7.4,GAS,118,9
75299,1,7.9,GAS,118,10
75379,1,8.2,GAS,118,11
75171,1,8.5,GAS,118,12
75159,1,9,GAS,118,13
75039,1,9.4,GAS,118,14
75241,1,9.7,GAS,118,15
75231,1,10.1,GAS,118,16
75221,1,10.5,GAS,118,17
75051,1,11,GAS,118,18
96289,1,12.3,GAS,118,19
96109,1,12.7,GAS,118,20
96119,1,13.2,GAS,118,21
96229,1,13.8,GAS,118,22
96311,1,14.3,GAS,118,23
96301,1,14.6,GAS,118,24
96401,1,15.3,GAS,118,25
97009,1,16.1,GAS,118,26
97009,2,0,GAS,118,1
96361,2,0.9,GAS,118,2
96309,2,1.8,GAS,118,3
96319,2,2,GAS,118,4
96221,2,2.5,GAS,118,5
96111,2,3.1,GAS,118,6
96101,2,3.5,GAS,118,7
96281,2,3.9,GAS,118,8
75059,2,5.2,GAS,118,9
75229,2,5.6,GAS,118,10
75239,2,6.1,GAS,118,11
75249,2,6.5,GAS,118,12
75031,2,6.9,GAS,118,13
75151,2,7.4,GAS,118,14
75179,2,7.7,GAS,118,15
75371,2,8,GAS,118,16
75291,2,8.3,GAS,118,17
75311,2,8.9,GAS,118,18
75361,2,9.3,GAS,118,19
75351,2,9.6,GAS,118,20
65191,2,13.6,GAS,118,21
65439,2,15,GAS,118,22
65149,2,15.4,GAS,118,23
65401,2,15.7,GAS,118,24
65009,2,16.4,GAS,118,25
65199,1,2.6,GAS,118A,1
75359,1,6.6,GAS,118A,2
75369,1,7,GAS,118A,3
75319,1,7.4,GAS,118A,4
75299,1,7.9,GAS,118A,5
75379,1,8.2,GAS,118A,6
75171,1,8.5,GAS,118A,7
75159,1,9,GAS,118A,8
75039,1,9.4,GAS,118A,9
75241,1,9.7,GAS,118A,10
75231,1,10,GAS,118A,11
75221,1,10.4,GAS,118A,12
75051,1,10.9,GAS,118A,13
96289,1,12.2,GAS,118A,14
96109,1,12.6,GAS,118A,15
96119,1,13.1,GAS,118A,16
96111,1,3.1,GAS,118B,1
96101,1,3.5,GAS,118B,2
96281,1,3.9,GAS,118B,3
75059,1,5.2,GAS,118B,4
75229,1,5.6,GAS,118B,5
75239,1,6.1,GAS,118B,6
75249,1,6.5,GAS,118B,7
75031,1,7,GAS,118B,8
75151,1,7.5,GAS,118B,9
75179,1,7.8,GAS,118B,10
75371,1,8.1,GAS,118B,11
75291,1,8.4,GAS,118B,12
75311,1,9,GAS,118B,13
75361,1,9.4,GAS,118B,14
75351,1,9.7,GAS,118B,15
65191,1,13.7,GAS,118B,16
65009,1,0,GAS,119,1
65341,1,0.6,GAS,119,2
65331,1,0.9,GAS,119,3
65431,1,1.2,GAS,119,4
67591,1,1.7,GAS,119,5
67411,1,2.1,GAS,119,6
67401,1,2.4,GAS,119,7
67101,1,2.9,GAS,119,8
67111,1,3.2,GAS,119,9
67121,1,3.6,GAS,119,10
67131,1,3.9,GAS,119,11
67141,1,4.2,GAS,119,12
67151,1,4.6,GAS,119,13
67161,1,5.1,GAS,119,14
65019,1,5.4,GAS,119,15
64029,1,5.8,GAS,119,16
64079,1,6.2,GAS,119,17
64059,1,6.7,GAS,119,18
64049,1,7,GAS,119,19
64019,1,7.3,GAS,119,20
63069,1,7.6,GAS,119,21
63059,1,7.9,GAS,119,22
63049,1,8.3,GAS,119,23
63039,1,8.7,GAS,119,24
63221,1,9.4,GAS,119,25
63231,1,9.7,GAS,119,26
63041,1,10.4,GAS,119,27
63051,1,10.6,GAS,119,28
63061,1,10.9,GAS,119,29
64011,1,11.1,GAS,119,30
64041,1,11.5,GAS,119,31
64051,1,11.9,GAS,119,32
64071,1,12.4,GAS,119,33
64021,1,12.8,GAS,119,34
65011,1,13.2,GAS,119,35
67169,1,13.5,GAS,119,36
67159,1,14.2,GAS,119,37
67139,1,14.6,GAS,119,38
67129,1,15,GAS,119,39
67119,1,15.2,GAS,119,40
67109,1,15.6,GAS,119,41
67409,1,16,GAS,119,42
67419,1,16.4,GAS,119,43
67599,1,16.7,GAS,119,44
65439,1,17.2,GAS,119,45
65339,1,17.5,GAS,119,46
65349,1,17.8,GAS,119,47
65009,1,18.3,GAS,119,48
77009,1,0,GAS,12,1
78109,1,0.8,GAS,12,2
78081,1,1.2,GAS,12,3
78071,1,1.6,GAS,12,4
78069,1,1.8,GAS,12,5
78059,1,2.2,GAS,12,6
98099,1,2.6,GAS,12,7
98019,1,3,GAS,12,8
76249,1,3.6,GAS,12,9
76239,1,3.9,GAS,12,10
76039,1,4.2,GAS,12,11
76109,1,4.5,GAS,12,12
96129,1,5.2,GAS,12,13
96189,1,5.4,GAS,12,14
96199,1,5.7,GAS,12,15
96209,1,6.1,GAS,12,16
95909,1,6.4,GAS,12,17
96039,1,6.8,GAS,12,18
96029,1,7.1,GAS,12,19
96019,1,7.5,GAS,12,20
85109,1,7.8,GAS,12,21
85099,1,8.5,GAS,12,22
84101,1,9.1,GAS,12,23
84071,1,9.5,GAS,12,24
84081,1,9.8,GAS,12,25
84141,1,10.1,GAS,12,26
84111,1,10.5,GAS,12,27
84151,1,11,GAS,12,28
93099,1,11.6,GAS,12,29
93089,1,12.1,GAS,12,30
93079,1,12.4,GAS,12,31
93069,1,12.7,GAS,12,32
93059,1,13.1,GAS,12,33
92159,1,13.4,GAS,12,34
92149,1,13.7,GAS,12,35
92139,1,14,GAS,12,36
92129,1,14.5,GAS,12,37
92119,1,15,GAS,12,38
92109,1,15.2,GAS,12,39
92099,1,15.5,GAS,12,40
91079,1,15.9,GAS,12,41
91069,1,16.2,GAS,12,42
91059,1,16.8,GAS,12,43
91049,1,17,GAS,12,44
91091,1,17.4,GAS,12,45
80271,1,17.7,GAS,12,46
80141,1,18.1,GAS,12,47
80111,1,18.7,GAS,12,48
80049,1,19.1,GAS,12,49
80039,1,19.3,GAS,12,50
80029,1,19.8,GAS,12,51
1319,1,20.3,GAS,12,52
1219,1,20.7,GAS,12,53
1129,1,21,GAS,12,54
1059,1,21.4,GAS,12,55
1119,1,21.6,GAS,12,56
1019,1,22,GAS,12,57
4159,1,22.3,GAS,12,58
4149,1,22.6,GAS,12,59
4229,1,22.9,GAS,12,60
4239,1,23.1,GAS,12,61
5059,1,23.4,GAS,12,62
5049,1,23.6,GAS,12,63
5039,1,24,GAS,12,64
5019,1,24.3,GAS,12,65
10011,1,24.9,GAS,12,66
10041,1,25.2,GAS,12,67
10499,1,25.8,GAS,12,68
10499,2,0,GAS,12,1
10049,2,0.7,GAS,12,2
10017,2,1.1,GAS,12,3
5013,2,2.1,GAS,12,4
5023,2,2.5,GAS,12,5
4222,2,2.8,GAS,12,6
4142,2,3.3,GAS,12,7
1012,2,3.8,GAS,12,8
1112,2,4.3,GAS,12,9
1121,2,4.9,GAS,12,10
1211,2,5.2,GAS,12,11
1311,2,5.5,GAS,12,12
80011,2,6.1,GAS,12,13
80031,2,6.6,GAS,12,14
80051,2,6.9,GAS,12,15
80119,2,7.5,GAS,12,16
80149,2,8.1,GAS,12,17
80279,2,8.6,GAS,12,18
91099,2,8.9,GAS,12,19
91041,2,9.3,GAS,12,20
91051,2,9.6,GAS,12,21
91061,2,9.9,GAS,12,22
91071,2,10.3,GAS,12,23
92091,2,10.7,GAS,12,24
92101,2,11,GAS,12,25
92111,2,11.2,GAS,12,26
92121,2,11.7,GAS,12,27
92131,2,12.2,GAS,12,28
92141,2,12.6,GAS,12,29
92151,2,12.8,GAS,12,30
93051,2,13.1,GAS,12,31
93061,2,13.5,GAS,12,32
93071,2,13.9,GAS,12,33
93081,2,14.3,GAS,12,34
93091,2,14.6,GAS,12,35
84159,2,15,GAS,12,36
84119,2,15.5,GAS,12,37
84149,2,15.9,GAS,12,38
84089,2,16.1,GAS,12,39
84079,2,16.4,GAS,12,40
84109,2,16.8,GAS,12,41
85091,2,17.4,GAS,12,42
85101,2,18,GAS,12,43
96011,2,18.4,GAS,12,44
96021,2,18.9,GAS,12,45
96031,2,19.1,GAS,12,46
95901,2,19.5,GAS,12,47
96201,2,19.8,GAS,12,48
96191,2,20.1,GAS,12,49
96181,2,20.4,GAS,12,50
96121,2,20.6,GAS,12,51
76101,2,21.4,GAS,12,52
76031,2,21.6,GAS,12,53
76231,2,22,GAS,12,54
